年月日	降水量の合計(mm)	降水量の合計(mm)	降水量の合計(mm)	降水量の合計(mm)	平均気温(℃)	平均気温(℃)	平均気温(℃)	最高気温(℃)	最高気温(℃)	最高気温(℃)	最低気温(℃)	最低気温(℃)	最低気温(℃)	日照時間(時間)	日照時間(時間)	日照時間(時間)	日照時間(時間)	合計全天日射量(MJ/㎡)	合計全天日射量(MJ/㎡)	合計全天日射量(MJ/㎡)	平均風速(m/s)	平均風速(m/s)	平均風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最大瞬間風速(m/s)	最多風向(16方位)	最多風向(16方位)	最多風向(16方位)	平均蒸気圧(hPa)	平均蒸気圧(hPa)	平均蒸気圧(hPa)	平均湿度(％)	平均湿度(％)	平均湿度(％)	平均現地気圧(hPa)	平均現地気圧(hPa)	平均現地気圧(hPa)	平均海面気圧(hPa)	平均海面気圧(hPa)	平均海面気圧(hPa)	平均雲量(10分比)	平均雲量(10分比)	平均雲量(10分比)	天気概況(昼：06時～18時)	天気概況(昼：06時～18時)	天気概況(昼：06時～18時)	天気概況(夜：18時～翌日06時)	天気概況(夜：18時～翌日06時)	天気概況(夜：18時～翌日06時)
7/4/2019	10.5	0	8	1	22.7	8	2	25.2	8	2	19.9	8	2	0.1	0	8	1	4.24	8	1	3.7	8	1	7.5	8	南	8	1	16.7	8	南南西	8	1	南	8	1	26.2	8	2	95	8	2	1002.4	8	1	1005.2	8	1	10	8	1	雨後一時曇	8	1	曇時々晴	8	1
7/5/2019	4.5	0	8	1	21.9	8	2	24.5	8	2	19	8	2	0.4	0	8	1	10.53	8	1	2.2	8	1	4.6	8	東北東	8	1	7.5	8	北東	8	1	東北東	8	1	21.9	8	2	84	8	2	1004.1	8	1	1006.9	8	1	9	8	1	曇	8	1	雨一時曇	8	1
7/6/2019	14.5	0	8	1	21	8	2	23.7	8	2	19.2	8	2	0	0	8	1	6.31	8	1	3	8	1	5.6	8	北北東	8	1	11.3	8	北東	8	1	北北東	8	1	23	8	2	93	8	2	1002.9	8	1	1005.7	8	1	10	8	1	曇一時雨	8	1	雨一時曇	8	1
7/7/2019	22.5	0	8	1	19.2	8	2	20.8	8	2	17.9	8	2	0	0	8	1	4.87	8	1	3.2	8	1	5	8	北西	8	1	10.4	8	北	8	1	北北西	8	1	22.2	8	2	99	8	2	1003.7	8	1	1006.5	8	1	10	8	1	雨	8	1	雨後曇	8	1
7/8/2019	0	0	8	1	20.3	8	2	24.8	8	2	17.7	8	2	1.4	0	8	1	12.57	8	1	2.8	8	1	5.2	8	北東	8	1	8.3	8	北東	8	1	東北東	8	1	19.3	8	2	81	8	2	1006.6	8	1	1009.4	8	1	10	8	1	曇	8	1	曇	8	1
7/9/2019	0	0	8	1	19.7	8	2	21.8	8	2	18.5	8	2	0	0	8	1	7.08	8	1	2.6	8	1	4.4	8	北北東	8	1	7.2	8	北東	8	1	北東	8	1	18.2	8	2	79	8	2	1007.4	8	1	1010.2	8	1	10	8	1	曇	8	1	曇	8	1
7/10/2019	0	0	8	1	21	8	2	24.8	8	2	18.5	8	2	0.8	0	8	1	13.57	8	1	2.7	8	1	5.2	8	東北東	8	1	8.5	8	北東	8	1	北東	8	1	18.5	8	2	75	8	2	1010	8	1	1012.8	8	1	9.3	8	1	曇後一時晴	8	1	曇一時晴	8	1
7/11/2019	2	0	8	1	19.9	8	2	23.6	8	2	17.9	8	2	0	0	8	1	8.24	8	1	2.2	8	1	4.2	8	東北東	8	1	6.8	8	東北東	8	1	南南東	8	1	19.5	8	2	84	8	2	1011.5	8	1	1014.3	8	1	10	8	1	曇後雨	8	1	雨	8	1
7/12/2019	12.5	0	8	1	20.2	8	2	21.9	8	2	18.2	8	2	0	0	8	1	5.86	8	1	1.6	8	1	3.5	8	北北東	8	1	7.6	8	北北東	8	1	北北西	8	1	23.6	8	2	100	8	2	1004	8	1	1006.8	8	1	10	8	1	雨後一時曇	8	1	曇	8	1
7/13/2019	0.5	0	8	1	23.4	8	2	27.3	8	2	20	8	2	0.2	0	8	1	11.44	8	1	2.1	8	1	5	8	南東	8	1	7.7	8	南南西	8	1	南	8	1	26	8	2	90	8	2	1001.4	8	1	1004.1	8	1	10	8	1	曇一時雨	8	1	雨	8	1
7/14/2019	39	0	8	1	21.3	8	2	22.5	8	2	20.2	8	2	0	0	8	1	3.83	8	1	1.9	8	1	3.8	8	東北東	8	1	6.7	8	東北東	8	1	北東	8	1	25.2	8	2	100	8	2	999.5	8	1	1002.3	8	1	10	8	1	雨一時曇	8	1	曇後雨	8	1
7/15/2019	7	0	8	1	21.3	8	2	25	8	2	19.4	8	2	0.2	0	8	1	8.33	8	1	2.6	8	1	4.6	8	北東	8	1	7.5	8	北東	8	1	北東	8	1	23.4	8	2	93	8	2	1005.1	8	1	1007.9	8	1	10	8	1	雨後曇	8	1	雨時々曇	8	1
7/16/2019	33.5	0	8	1	20.5	8	2	22.1	8	2	19	8	2	0	0	8	1	6.21	8	1	1.9	8	1	3.6	8	北北東	8	1	6.9	8	北東	8	1	北北東	8	1	24.1	8	2	100	8	2	1010.3	8	1	1013.1	8	1	10	8	1	雨後一時曇	8	1	曇時々雨	8	1
7/17/2019	0.5	0	8	1	23.9	8	2	28.7	8	2	20.3	8	2	4.4	0	8	1	15.75	8	1	2.1	8	1	4.3	8	南	8	1	7.1	8	南南西	8	1	南南東	8	1	26.2	8	2	89	8	2	1011	8	1	1013.8	8	1	8.5	8	1	曇後晴	8	1	曇時々晴	8	1
7/18/2019	9.5	0	8	1	25.6	8	2	29.7	8	2	22.2	8	2	0.6	0	8	1	9.56	8	1	2	8	1	4.8	8	南	8	1	7.4	8	南西	8	1	南	8	1	29	8	2	89	8	2	1010.8	8	1	1013.6	8	1	10	8	1	曇	8	1	雨一時曇	8	1
7/19/2019	3.5	0	8	1	26.7	8	2	31.4	8	2	23	8	2	3.8	0	8	1	16.83	8	1	2.7	8	1	5.2	8	南南東	8	1	8.4	8	南	8	1	南	8	1	30.7	8	2	89	8	2	1008.4	8	1	1011.1	8	1	9.5	8	1	曇一時雨	8	1	曇時々雨	8	1
7/20/2019	0	0	8	1	26.5	8	2	29.5	8	2	24.4	8	2	0	0	8	1	7.92	8	1	1.9	8	1	4.1	8	南東	8	1	6.3	8	南南東	8	1	南南東	8	1	30.9	8	2	89	8	2	1011.6	8	1	1014.4	8	1	10	8	1	曇時々雨	8	1	雨時々曇	8	1
7/21/2019	0	0	8	1	25	8	2	28.2	8	2	22.7	8	2	0	0	8	1	5.57	8	1	2.1	8	1	4.4	8	東北東	8	1	6.9	8	東北東	8	1	東北東	8	1	29.6	8	2	93	8	2	1011.7	8	1	1014.5	8	1	10	8	1	曇一時雨	8	1	曇後時々雨	8	1
7/22/2019	0.5	0	8	1	22.7	8	2	24	8	2	21.6	8	2	0	0	8	1	3.34	8	1	1.8	8	1	3.7	8	東北東	8	1	5.3	8	東北東	8	1	北東	8	1	26.9	8	2	98	8	2	1008.2	8	1	1011	8	1	10	8	1	曇一時雨	8	1	雨時々曇	8	1
7/23/2019	4	0	8	1	24.5	8	2	29.3	8	2	22.4	8	2	1.1	0	8	1	9.65	8	1	1.9	8	1	4.4	8	南東	8	1	6.7	8	東	8	1	北北東	8	1	29.2	8	2	95	8	2	1003.8	8	1	1006.5	8	1	9.8	8	1	曇時々雨	8	1	曇時々雨	8	1
7/24/2019	6	0	8	1	26.8	8	2	31.6	8	2	23.7	8	2	5.2	0	8	1	17	8	1	2.4	8	1	5.7	8	南東	8	1	9.8	8	南東	8	1	南南東	8	1	30.2	8	2	86	8	2	1004.6	8	1	1007.3	8	1	7.8	8	1	曇一時雨後晴	8	1	曇時々晴	8	1
7/25/2019	0	0	8	1	28	8	2	32.4	8	2	24.4	8	2	7.2	0	8	1	19.07	8	1	2.9	8	1	6	8	南	8	1	9.7	8	南南西	8	1	南南東	8	1	30.7	8	2	82	8	2	1007.2	8	1	1009.9	8	1	7.5	8	1	晴一時雨	8	1	晴	8	1
7/26/2019	0.5	0	8	1	28.5	8	2	33.1	8	2	25.6	8	2	11.3	0	8	1	24.37	8	1	4.2	8	1	8.4	8	南南東	8	1	13.2	8	南	8	1	南	8	1	29.3	8	2	76	8	2	1009.1	8	1	1011.8	8	1	4.8	8	1	晴	8	1	曇時々雨	8	1
7/27/2019	4	0	8	1	28	8	2	31.4	8	2	25.1	8	2	4.8	0	8	1	17.06	8	1	5.4	8	1	8.4	8	南南東	8	1	15.2	8	南南西	8	1	南南東	8	1	32.4	8	2	86	8	2	1007.5	8	1	1010.2	8	1	8	8	1	晴一時曇	8	1	曇後雨	8	1
7/28/2019	15	0	8	1	27.7	8	2	32.3	8	2	25	8	2	5.6	0	8	1	18.72	8	1	3.6	8	1	8	8	南	8	1	14.6	8	南	8	1	南南東	8	1	32.5	8	2	88	8	2	1009	8	1	1011.7	8	1	8.3	8	1	晴時々曇一時雨	8	1	晴時々薄曇	8	1
7/29/2019	0	0	8	1	29	8	2	33.7	8	2	25.3	8	2	9.2	0	8	1	23.98	8	1	2.6	8	1	6	8	南東	8	1	9.1	8	南東	8	1	南南東	8	1	32.8	8	2	83	8	2	1009.4	8	1	1012.1	8	1	5.5	8	1	晴一時曇	8	1	曇時々晴	8	1
7/30/2019	0	1	8	1	29.5	8	2	33.6	8	2	26	8	2	10.5	0	8	1	25.36	8	1	3	8	1	6.6	8	南南東	8	1	10.6	8	南南東	8	1	南南東	8	1	33.2	8	2	81	8	2	1008	8	1	1010.7	8	1	4.3	8	1	晴後一時薄曇	8	1	晴一時薄曇	8	1
7/31/2019	0	1	8	1	30	8	2	34.6	8	2	26.5	8	2	11.8	0	8	1	25.75	8	1	2.8	8	1	6.5	8	南東	8	1	10.4	8	南東	8	1	南南東	8	1	34	8	2	81	8	2	1008.5	8	1	1011.2	8	1	7.8	8	1	晴後薄曇	8	1	晴時々薄曇	8	1
8/1/2019	0	1	8	1	30.5	8	2	35	8	2	26.3	8	2	9.2	0	8	1	20.55	8	1	2.5	8	1	4.8	8	南	8	1	7.4	8	南東	8	1	南	8	1	34.5	8	2	80	8	2	1008.5	8	1	1011.3	8	1	1.8	8	1	晴	8	1	晴	8	1
8/2/2019	0	1	8	1	30.2	8	2	35.1	8	2	27.1	8	2	10.1	0	8	1	20.24	8	1	2.7	8	1	6.2	8	南	8	1	10.2	8	南西	8	1	南	8	1	34	8	2	80	8	2	1008.4	8	1	1011.1	8	1	2.8	8	1	晴	8	1	快晴	8	1
8/3/2019	0	1	8	1	29.4	8	2	33.7	8	2	25.7	8	2	12.2	0	8	1	25.03	8	1	2.9	8	1	6.2	8	南東	8	1	8.5	8	南東	8	1	南南東	8	1	31.8	8	2	78	8	2	1008.7	8	1	1011.5	8	1	1	8	1	晴	8	1	晴	8	1
8/4/2019	0	1	8	1	29.4	8	2	34.3	8	2	25.3	8	2	11.5	0	8	1	24.62	8	1	2.8	8	1	5.3	8	南東	8	1	8.8	8	南東	8	1	南南東	8	1	30.6	8	2	76	8	2	1009.5	8	1	1012.2	8	1	3	8	1	晴	8	1	晴	8	1
8/5/2019	0	1	8	1	29.8	8	2	34.9	8	2	25.1	8	2	11.1	0	8	1	26.72	8	1	3	8	1	6	8	南	8	1	9.4	8	南東	8	1	南南東	8	1	31.3	8	2	75	8	2	1009.5	8	1	1012.2	8	1	2.8	8	1	晴	8	1	晴後一時曇	8	1
8/6/2019	0	1	8	1	30.3	8	2	35	8	2	27.5	8	2	10.5	0	8	1	24.18	8	1	3.8	8	1	6.4	8	南東	8	1	10.4	8	南南東	8	1	南	8	1	32.5	8	2	76	8	2	1008.4	8	1	1011.1	8	1	7.5	8	1	晴後薄曇	8	1	薄曇時々晴	8	1
8/7/2019	0	1	8	1	30.4	8	2	35.6	8	2	26.7	8	2	9.5	0	8	1	24.1	8	1	3.1	8	1	6.7	8	南東	8	1	9.3	8	南東	8	1	南南東	8	1	31.8	8	2	74	8	2	1007.4	8	1	1010.1	8	1	6.5	8	1	薄曇時々晴	8	1	晴一時薄曇	8	1
8/8/2019	0	1	8	1	29.9	8	2	35.5	8	2	26	8	2	9.1	0	8	1	22.46	8	1	2.8	8	1	6.5	8	南	8	1	11.1	8	南南東	8	1	南南東	8	1	32.4	8	2	78	8	2	1006.6	8	1	1009.3	8	1	4.3	8	1	晴	8	1	晴一時曇	8	1
8/9/2019	0	1	8	1	30.1	8	2	35.6	8	2	26.2	8	2	10.8	0	8	1	25.1	8	1	3.3	8	1	5.9	8	南	8	1	11.1	8	南	8	1	南南東	8	1	31	8	2	74	8	2	1005.5	8	1	1008.2	8	1	6.5	8	1	晴後一時薄曇	8	1	曇一時晴	8	1
8/10/2019	0	1	8	1	29.6	8	2	34.4	8	2	25.7	8	2	9.4	0	8	1	22.69	8	1	3.2	8	1	7.1	8	南東	8	1	10.1	8	南東	8	1	南	8	1	31.1	8	2	76	8	2	1005.4	8	1	1008.1	8	1	4.3	8	1	晴一時曇	8	1	晴	8	1
8/11/2019	0	0	8	1	29.4	8	2	35.6	8	2	25.3	8	2	8.8	0	8	1	23.77	8	1	2.8	8	1	6.5	8	南東	8	1	9.8	8	南東	8	1	南東	8	1	30.7	8	2	76	8	2	1005.9	8	1	1008.6	8	1	6	8	1	晴一時薄曇	8	1	曇一時晴	8	1
8/12/2019	0.5	0	8	1	28.8	8	2	33.2	8	2	25.6	8	2	6.6	0	8	1	17.16	8	1	2.6	8	1	5.5	8	東南東	8	1	8.6	8	南南東	8	1	南東	8	1	31.9	8	2	81	8	2	1005.7	8	1	1008.5	8	1	10	8	1	薄曇一時雨	8	1	曇一時晴	8	1
8/13/2019	0	0	8	1	29.3	8	2	35.5	8	2	26.9	8	2	3.6	0	8	1	15.57	8	1	2.6	8	1	7.2	8	南南東	8	1	12	8	南東	8	1	南東	8	1	33.5	8	2	83	8	2	1003.8	8	1	1006.5	8	1	6.8	8	1	曇時々晴一時雨、雷を伴う	8	1	晴後曇	8	1
8/14/2019	8.5	0	8	1	29.2	8	2	32.4	8	2	27.1	8	2	3.8	0	8	1	15.38	8	1	3.8	8	1	7.2	8	南東	8	1	10.8	8	南南東	8	1	南南東	8	1	34.2	8	2	85	8	2	1003.4	8	1	1006.1	8	1	9	8	1	曇時々晴一時雨	8	1	晴時々曇	8	1
8/15/2019	20	0	8	1	29.2	8	2	32.6	8	2	25.9	8	2	2.9	0	8	1	15	8	1	6.4	8	1	10	8	南南東	8	1	18.6	8	南	8	1	南南東	8	1	33.6	8	2	83	8	2	1000.1	8	1	1002.8	8	1	8.5	8	1	曇一時晴後一時雨	8	1	曇時々雨	8	1
8/16/2019	0	0	8	1	29	8	2	31.6	8	2	28	8	2	3	0	8	1	9.18	8	1	7.1	8	1	9.8	8	南南東	8	1	19.2	8	南	8	1	南	8	1	31.6	8	2	79	8	2	995.4	8	1	998.1	8	1	9	8	1	曇一時雨	8	1	晴	8	1
8/17/2019	0	1	8	1	30.3	8	2	35.5	8	2	27.3	8	2	11.2	0	8	1	24.24	8	1	3.7	8	1	7.7	8	南	8	1	13	8	南南西	8	1	南南東	8	1	31.3	8	2	73	8	2	999	8	1	1001.7	8	1	1	8	1	晴	8	1	晴	8	1
8/18/2019	0	1	8	1	30.1	8	2	35.2	8	2	26.5	8	2	8	0	8	1	21.51	8	1	2.4	8	1	4.6	8	東北東	8	1	9.8	8	東	8	1	東北東	8	1	30.6	8	2	73	8	2	1004.4	8	1	1007.1	8	1	5.8	8	1	晴後一時曇	8	1	曇時々晴	8	1
8/19/2019	0.5	0	8	1	28.1	8	2	32.2	8	2	25.7	8	2	1.4	0	8	1	10.3	8	1	3.2	8	1	5.6	8	北東	8	1	9.2	8	東南東	8	1	東北東	8	1	31.6	8	2	83	8	2	1008.5	8	1	1011.2	8	1	9.8	8	1	曇時々雨後一時晴	8	1	曇時々雨、雷を伴う	8	1
8/20/2019	13	0	8	1	26.5	8	2	31.1	8	2	24.1	8	2	0.6	0	8	1	6.94	8	1	2.3	8	1	4.6	8	北	8	1	8.9	8	北西	8	1	東	8	1	31.7	8	2	91	8	2	1007.5	8	1	1010.3	8	1	9.3	8	1	曇時々雨、雷を伴う	8	1	曇時々晴	8	1
8/21/2019	3	0	8	1	27	8	2	31.4	8	2	23.6	8	2	2.8	0	8	1	13.22	8	1	2.9	8	1	6.2	8	南東	8	1	10.9	8	南東	8	1	南東	8	1	29.3	8	2	83	8	2	1006.7	8	1	1009.5	8	1	9.3	8	1	曇一時晴	8	1	雨時々曇、雷を伴う	8	1
8/22/2019	20	0	8	1	26	8	2	29.5	8	2	23.2	8	2	0.5	0	8	1	9.51	8	1	2.3	8	1	5.2	8	南	8	1	7.7	8	南	8	1	北北東	8	1	30.4	8	2	91	8	2	1006.6	8	1	1009.4	8	1	10	8	1	曇一時雨	8	1	曇後時々雨	8	1
8/23/2019	4.5	0	8	1	26.3	8	2	28.5	8	2	24	8	2	0.2	0	8	1	5.93	8	1	3	8	1	5.4	8	南	8	1	10.4	8	南南西	8	1	南	8	1	31.9	8	2	94	8	2	1002.6	8	1	1005.4	8	1	10	8	1	雨時々曇	8	1	曇一時雨	8	1
8/24/2019	0	0	8	1	27.3	8	2	31.4	8	2	24	8	2	7	0	8	1	18.84	8	1	2.5	8	1	5.7	8	南東	8	1	8.3	8	南東	8	1	南	8	1	28.5	8	2	79	8	2	1004.7	8	1	1007.4	8	1	7.8	8	1	曇後一時晴	8	1	曇後雨	8	1
8/25/2019	15	0	8	1	25.8	8	2	31.1	8	2	20.7	8	2	9.3	0	8	1	23.13	8	1	2.5	8	1	5	8	南	8	1	8.7	8	南南西	8	1	南南東	8	1	25.4	8	2	78	8	2	1006.9	8	1	1009.6	8	1	6.5	8	1	晴	8	1	曇一時雨	8	1
8/26/2019	0	0	8	1	25.3	8	2	28.5	8	2	22.9	8	2	2.1	0	8	1	11.71	8	1	2.8	8	1	5.7	8	東	8	1	10.3	8	東	8	1	南東	8	1	24.3	8	2	76	8	2	1010.3	8	1	1013.1	8	1	7.5	8	1	曇時々晴	8	1	曇時々晴	8	1
8/27/2019	6	0	8	1	25.3	8	2	29.4	8	2	22.8	8	2	2	0	8	1	12.95	8	1	2.4	8	1	4.7	8	南	8	1	7.4	8	南	8	1	北東	8	1	27.1	8	2	84	8	2	1011.1	8	1	1013.9	8	1	10	8	1	曇一時雨	8	1	雨一時曇	8	1
8/28/2019	7	0	8	1	25.6	8	2	28.1	8	2	23.2	8	2	0	0	8	1	7.19	8	1	4.4	8	1	8.1	8	南南西	8	1	15	8	南南西	8	1	南南西	8	1	29.7	8	2	91	8	2	1004.3	8	1	1007.1	8	1	9.8	8	1	雨	8	1	曇時々雨	8	1
8/29/2019	0	0	8	1	28.9	8	2	34.6	8	2	24.7	8	2	6.9	0	8	1	19.48	8	1	3.4	8	1	6.4	8	南南西	8	1	11.9	8	南西	8	1	南南西	8	1	29.7	8	2	75	8	2	1003.7	8	1	1006.4	8	1	7.8	8	1	晴時々曇	8	1	晴一時曇	8	1
8/30/2019	12	0	8	1	26	8	2	28	8	2	24.2	8	2	0	0	8	1	3.95	8	1	3.2	8	1	6.9	8	南	8	1	12.1	8	南南西	8	1	南南西	8	1	29.7	8	2	89	8	2	1005.3	8	1	1008	8	1	8.3	8	1	雨後時々曇	8	1	曇時々雨	8	1
8/31/2019	0	0	8	1	27.3	8	2	31.7	8	2	24.3	8	2	3.7	0	8	1	14.42	8	1	2.1	8	1	6.1	8	南南東	8	1	10	8	南南東	8	1	南南東	8	1	29.3	8	2	81	8	2	1008.7	8	1	1011.4	8	1	9	8	1	曇後一時晴	8	1	曇時々晴	8	1
7/1/2020	21	0	8	1	25.1	8	2	26.7	8	2	22.7	8	2	0	0	8	1	6.66	8	1	6.5	8	1	10.2	8	南	8	1	18.1	8	南南東	8	1	南	8	1	28.5	8	2	89	8	2	999.9	8	1	1002.7	8	1	10	8	1	曇時々雨	8	1	雨後曇	8	1
7/2/2020	0.5	0	8	1	25.9	8	2	30.8	8	2	21.7	8	2	11.7	0	8	1	27.55	8	1	4.9	8	1	8.3	8	南南西	8	1	14.6	8	南西	8	1	南	8	1	23.4	8	2	72	8	2	1003.3	8	1	1006.1	8	1	5.5	8	1	晴	8	1	薄曇一時晴	8	1
7/3/2020	6	0	8	1	23.8	8	2	28.7	8	2	20.3	8	2	1.7	0	8	1	11.76	8	1	2.4	8	1	5.7	8	南東	8	1	10	8	南東	8	1	東	8	1	23.3	8	2	80	8	2	1011.2	8	1	1014	8	1	10	8	1	曇時々雨	8	1	大雨	8	1
7/4/2020	25.5	0	8	1	23.8	8	2	27.7	8	2	20	8	2	0.1	0	8	1	7.5	8	1	4	8	1	9.2	8	南南西	8	1	18.6	8	南南西	8	1	南	8	1	26.4	8	2	90	8	2	1002.6	8	1	1005.4	8	1	10	8	1	曇時々雨	8	1	曇一時雨	8	1
7/5/2020	3.5	0	8	1	24.9	8	2	28.1	8	2	23.2	8	2	1.7	0	8	1	9.15	8	1	3.3	8	1	6.9	8	南南西	8	1	11.7	8	南南西	8	1	南	8	1	27.2	8	2	87	8	2	1002.9	8	1	1005.7	8	1	10	8	1	曇時々雨	8	1	曇後雨	8	1
7/6/2020	40.5	0	8	1	24.8	8	2	26.9	8	2	22.8	8	2	0.3	0	8	1	7.36	8	1	5.2	8	1	8.7	8	南	8	1	18	8	南南西	8	1	南	8	1	28.8	8	2	92	8	2	1005.6	8	1	1008.4	8	1	10	8	1	雨時々曇	8	1	雨時々曇	8	1
7/7/2020	0.5	0	8	1	27.2	8	2	29.3	8	2	25.1	8	2	0.2	0	8	1	8.39	8	1	6.4	8	1	8.7	8	南	8	1	17.6	8	南西	8	1	南	8	1	30.2	8	2	84	8	2	1004.2	8	1	1006.9	8	1	10	8	1	曇時々雨	8	1	曇時々雨	8	1
7/8/2020	3	0	8	1	26	8	2	28.5	8	2	23.6	8	2	1.5	0	8	1	8.79	8	1	5.8	8	1	9.8	8	南	8	1	19.7	8	南	8	1	南	8	1	28	8	2	83	8	2	1002.3	8	1	1005	8	1	10	8	1	曇時々雨	8	1	雨時々曇	8	1
7/9/2020	14	0	8	1	23.7	8	2	26.1	8	2	22.3	8	2	0	0	8	1	5.53	8	1	3.8	8	1	6.5	8	南	8	1	13.5	8	南	8	1	南	8	1	28	8	2	96	8	2	1006.4	8	1	1009.2	8	1	10	8	1	雨一時曇	8	1	曇時々雨	8	1
7/10/2020	0.5	0	8	1	25.3	8	2	28.1	8	2	22.7	8	2	0	0	8	1	9.73	8	1	3.6	8	1	6.5	8	南	8	1	11.7	8	南南西	8	1	南	8	1	29.1	8	2	90	8	2	1008.3	8	1	1011	8	1	9.8	8	1	雨時々曇	8	1	曇	8	1
7/11/2020	2	0	8	1	27.5	8	2	31.2	8	2	24.8	8	2	2.3	0	8	1	13.32	8	1	5.6	8	1	9	8	南南西	8	1	17.2	8	南南西	8	1	南	8	1	30	8	2	82	8	2	1002.8	8	1	1005.5	8	1	10	8	1	曇時々雨	8	1	曇時々雨、雷を伴う	8	1
7/12/2020	0.5	0	8	1	26	8	2	32.5	8	2	19.9	8	2	4.8	0	8	1	18.3	8	1	2.9	8	1	6.9	8	南南西	8	1	12.9	8	南	8	1	東	8	1	27.4	8	2	81	8	2	1001.2	8	1	1003.9	8	1	10	8	1	曇	8	1	雨時々曇	8	1
7/13/2020	6	0	8	1	21	8	2	25.2	8	2	18.7	8	2	0.4	0	8	1	10.98	8	1	3	8	1	5.7	8	南	8	1	9.6	8	東	8	1	南南東	8	1	22.5	8	2	90	8	2	1007.8	8	1	1010.6	8	1	10	8	1	曇時々雨	8	1	雨	8	1
7/14/2020	6	0	8	1	22.3	8	2	23.7	8	2	20.6	8	2	0	0	8	1	4.83	8	1	2.3	8	1	5.4	8	南	8	1	10	8	南南西	8	1	南	8	1	26.2	8	2	97	8	2	999.5	8	1	1002.3	8	1	10	8	1	雨後曇	8	1	曇	8	1
7/15/2020	6.5	0	8	1	20.4	8	2	22	8	2	17.7	8	2	0	0	8	1	2.73	8	1	2.3	8	1	5.2	8	東	8	1	9	8	東	8	1	北東	8	1	23.3	8	2	97	8	2	998.2	8	1	1001	8	1	10	8	1	雨	8	1	雨後一時曇	8	1
7/16/2020	0.5	0	8	1	20.7	8	2	24.6	8	2	17.4	8	2	0.1	0	8	1	11.41	8	1	2.3	8	1	4.6	8	東北東	8	1	7.2	8	東北東	8	1	北東	8	1	21	8	2	86	8	2	1004.4	8	1	1007.2	8	1	10	8	1	曇	8	1	曇後雨	8	1
7/17/2020	34.5	0	8	1	19.3	8	2	20.6	8	2	18.1	8	2	0	0	8	1	4.1	8	1	2	8	1	3.9	8	北北東	8	1	6.4	8	北北東	8	1	北東	8	1	21.9	8	2	98	8	2	1008.4	8	1	1011.2	8	1	10	8	1	雨後時々曇	8	1	雨一時曇	8	1
7/18/2020	20	0	8	1	20.4	8	2	22	8	2	19.2	8	2	0	0	8	1	3.48	8	1	1.5	8	1	3	8	北東	8	1	5.9	8	北北東	8	1	北北東	8	1	24	8	2	100	8	2	1009	8	1	1011.8	8	1	10	8	1	雨時々曇	8	1	曇	8	1
7/19/2020	0	1	8	1	24.3	8	2	29.3	8	2	21.4	8	2	6.9	0	8	1	20.97	8	1	2.2	8	1	5.8	8	南東	8	1	10.1	8	南東	8	1	南南東	8	1	27.2	8	2	90	8	2	1008.4	8	1	1011.2	8	1	5.8	8	1	晴一時曇	8	1	曇一時晴	8	1
7/20/2020	0	0	8	1	26.9	8	2	31.9	8	2	23.1	8	2	6.9	0	8	1	20.8	8	1	2.4	8	1	5.8	8	南東	8	1	8.3	8	南南東	8	1	南東	8	1	28.2	8	2	80	8	2	1008.7	8	1	1011.5	8	1	8.5	8	1	薄曇	8	1	曇時々雨	8	1
7/21/2020	1	0	8	1	25.5	8	2	29	8	2	22.5	8	2	0.1	0	8	1	10.37	8	1	2.1	8	1	4.4	8	南南西	8	1	7.1	8	南南西	8	1	南	8	1	28.5	8	2	88	8	2	1009.1	8	1	1011.9	8	1	10	8	1	曇	8	1	曇時々雨	8	1
7/22/2020	0	0	8	1	26.6	8	2	29.9	8	2	24.9	8	2	0.8	0	8	1	10.79	8	1	2.4	8	1	4.6	8	南東	8	1	7.7	8	南南西	8	1	南	8	1	30.9	8	2	89	8	2	1005.7	8	1	1008.5	8	1	10	8	1	曇時々雨	8	1	曇後時々雨、雷を伴う	8	1
7/23/2020	31.5	0	8	1	23.2	8	2	26	8	2	22.1	8	2	0	0	8	1	3.32	8	1	1.8	8	1	4	8	北西	8	1	7.1	8	北西	8	1	西北西	8	1	28.3	8	2	99	8	2	1005.8	8	1	1008.6	8	1	10	8	1	雨	8	1	曇一時雨	8	1
7/24/2020	0	0	8	1	24.5	8	2	27.2	8	2	21.6	8	2	0	0	8	1	7.82	8	1	1.2	8	1	3.4	8	南	8	1	4.8	8	南	8	1	南	8	1	28.7	8	2	94	8	2	1007.1	8	1	1009.9	8	1	9.8	8	1	曇時々雨	8	1	曇時々雨	8	1
7/25/2020	23.5	0	8	1	25.1	8	2	27.4	8	2	23.7	8	2	0.2	0	8	1	7.48	8	1	2.1	8	1	5.5	8	南南西	8	1	10	8	南南西	8	1	南	8	1	31.2	8	2	98	8	2	1008.4	8	1	1011.2	8	1	10	8	1	雨時々曇	8	1	曇時々雨	8	1
7/26/2020	18.5	0	8	1	25.6	8	2	31.2	8	2	23.5	8	2	2.9	0	8	1	12.98	8	1	3.1	8	1	5.4	8	南南西	8	1	10.9	8	南南西	8	1	南	8	1	31.1	8	2	95	8	2	1011.3	8	1	1014.1	8	1	10	8	1	曇時々雨一時晴	8	1	曇一時雨、雷を伴う	8	1
